phase,dataset,variant,seed,git_sha,timestamp,host,N,Dim,ef_ref,threads,repeat,build_time_s,edges,avg_degree,Recall_pct,CV,M_index,ef_construction
2,glove100k,vanilla,42,9fe3928,2026-09-05T19:20:15,hallasan,60000,300,109,11,2,1.8366892337799072,500036,8.333933333333333,,0.17200635070213321,16,100
2,glove100k,vanilla,42,9fe3928,2026-09-05T19:20:16,hallasan,60000,300,109,12,0,1.8670167922973633,499941,8.33235,99.3,0.17200635070213321,16,100
2,glove100k,vanilla,42,9fe3928,2026-09-05T19:20:18,hallasan,60000,300,109,12,1,1.8814616203308105,496545,8.27575,,0.17200635070213321,16,100
2,glove100k,vanilla,42,9fe3928,2026-09-05T19:20:20,hallasan,60000,300,109,12,2,1.8768563270568848,500209,8.336816666666667,,0.17200635070213321,16,100
2,glove100k,vanilla,42,9fe3928,2026-09-05T19:20:22,hallasan,60000,300,109,13,0,1.873626708984375,499908,8.3318,99.3,0.17200635070213321,16,100
2,glove100k,vanilla,42,9fe3928,2026-09-05T19:20:24,hallasan,60000,300,109,13,1,1.8678593635559082,499017,8.31695,,0.17200635070213321,16,100
2,glove100k,vanilla,42,9fe3928,2026-09-05T19:20:26,hallasan,60000,300,109,13,2,1.8669469356536865,502550,8.375833333333333,,0.17200635070213321,16,100
2,glove100k,vanilla,42,9fe3928,2026-09-05T19:20:28,hallasan,60000,300,109,14,0,1.8697638511657715,503340,8.389,99.2,0.17200635070213321,16,100
2,glove100k,vanilla,42,9fe3928,2026-09-05T19:20:30,hallasan,60000,300,109,14,1,1.8837106227874756,500723,8.345383333333332,,0.17200635070213321,16,100
2,glove100k,vanilla,42,9fe3928,2026-09-05T19:20:32,hallasan,60000,300,109,14,2,1.8800673484802246,499808,8.330133333333333,,0.17200635070213321,16,100
2,glove100k,vanilla,42,9fe3928,2026-09-05T19:20:34,hallasan,60000,300,109,15,0,1.8971121311187744,499653,8.32755,99.17,0.17200635070213321,16,100
2,glove100k,vanilla,42,9fe3928,2026-09-05T19:20:35,hallasan,60000,300,109,15,1,1.8671586513519287,499747,8.329116666666666,,0.17200635070213321,16,100
